periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,gasprogesamb,actinv1,actinv2,actinv3,actinv4,actinv5,actinv6,actinv7,actinv8,actgast1,actgast2,actgast3,actgast4,actgast5,actgast6,actgast7,actgast8,actgast9
2020,12371,5511,5511,"I1 Alojamiento",1081760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12372,5511,5511,"I1 Alojamiento",2195090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12672,5511,5511,"I1 Alojamiento",1592034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12676,5511,5511,"I1 Alojamiento",2387118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12678,5511,5511,"I1 Alojamiento",1928989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12684,5511,5511,"I1 Alojamiento",905900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12713,5511,5511,"I1 Alojamiento",1436049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12714,5511,5511,"I1 Alojamiento",1740271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12721,5511,5511,"I1 Alojamiento",362568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12724,5511,5511,"I1 Alojamiento",5941129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12731,5511,5511,"I1 Alojamiento",9017550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12916,5511,5511,"I1 Alojamiento",8689603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12961,5511,5511,"I1 Alojamiento",3946739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12988,5511,5511,"I1 Alojamiento",1500355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12990,5511,5511,"I1 Alojamiento",2514941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12992,5511,5511,"I1 Alojamiento",2419736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12993,5511,5511,"I1 Alojamiento",3376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12994,5511,5511,"I1 Alojamiento",2569358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,12995,5511,5511,"I1 Alojamiento",1704171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13059,5511,5511,"I1 Alojamiento",988596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13063,5511,5511,"I1 Alojamiento",4884968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13071,5511,5511,"I1 Alojamiento",1107762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17734,5511,5511,"I1 Alojamiento",1309127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17735,5511,5511,"I1 Alojamiento",1306140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17737,5511,5511,"I1 Alojamiento",452859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17738,5511,5511,"I1 Alojamiento",484158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17739,5511,5511,"I1 Alojamiento",505279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17740,5511,5511,"I1 Alojamiento",607792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17742,5511,5511,"I1 Alojamiento",1373918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17744,5511,5511,"I1 Alojamiento",479785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19340,5511,5511,"I1 Alojamiento",321787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18000,5511,5511,"I1 Alojamiento",663955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18001,5511,5511,"I1 Alojamiento",1698681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18605,5511,5511,"I1 Alojamiento",2436421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18676,5511,5511,"I1 Alojamiento",1582203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19472,5511,5511,"I1 Alojamiento",874546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19473,5511,5511,"I1 Alojamiento",1273549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19474,5511,5511,"I1 Alojamiento",10739753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19855,5511,5511,"I1 Alojamiento",2492156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19489,5511,5511,"I1 Alojamiento",621607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19857,5514,5519,"I1 Alojamiento",227570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19490,5511,5511,"I1 Alojamiento",383753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19491,5511,5511,"I1 Alojamiento",2186517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19492,5511,5511,"I1 Alojamiento",600776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19494,5512,5511,"I1 Alojamiento",316237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19496,5511,5511,"I1 Alojamiento",590586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19497,5511,5511,"I1 Alojamiento",264912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19858,5511,5511,"I1 Alojamiento",243881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19909,5511,5511,"I1 Alojamiento",851585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19910,5511,5511,"I1 Alojamiento",778535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19911,5511,5511,"I1 Alojamiento",1076632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19912,5511,5511,"I1 Alojamiento",277290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19913,5519,5519,"I1 Alojamiento",420065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13117,5511,5511,"I1 Alojamiento",2369860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13119,5511,5511,"I1 Alojamiento",4512181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13123,5511,5511,"I1 Alojamiento",2166279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13229,5511,5511,"I1 Alojamiento",456263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13258,5511,5511,"I1 Alojamiento",956890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13259,5511,5511,"I1 Alojamiento",385492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13260,5511,5511,"I1 Alojamiento",696397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13261,5511,5511,"I1 Alojamiento",561285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13263,5511,5511,"I1 Alojamiento",815407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13265,5511,5511,"I1 Alojamiento",650358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13266,5511,5511,"I1 Alojamiento",1027710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13269,5513,5513,"I1 Alojamiento",727145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13305,5511,5511,"I1 Alojamiento",3434940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13306,5511,5511,"I1 Alojamiento",610407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17761,5511,5511,"I1 Alojamiento",1411836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18273,5511,5511,"I1 Alojamiento",2767781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18293,5511,5511,"I1 Alojamiento",197941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18931,5511,5511,"I1 Alojamiento",379416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19558,5511,5511,"I1 Alojamiento",498216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19559,5511,5511,"I1 Alojamiento",574249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19561,5511,5511,"I1 Alojamiento",529144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19562,5512,5511,"I1 Alojamiento",818923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20011,5511,5511,"I1 Alojamiento",396506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20012,5511,5511,"I1 Alojamiento",700972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20014,5511,5511,"I1 Alojamiento",474158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13313,5511,5511,"I1 Alojamiento",910105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13314,5511,5511,"I1 Alojamiento",1039657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13315,5511,5511,"I1 Alojamiento",2938709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13316,5511,5511,"I1 Alojamiento",5374280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13318,5511,5511,"I1 Alojamiento",440715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13320,5511,5511,"I1 Alojamiento",1342155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13321,5511,5511,"I1 Alojamiento",1143946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13324,5511,5511,"I1 Alojamiento",4997930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13325,5511,5511,"I1 Alojamiento",2522735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13511,5511,5511,"I1 Alojamiento",502242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13521,5511,5511,"I1 Alojamiento",834575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13530,5512,5511,"I1 Alojamiento",480184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13562,5530,5512,"I1 Alojamiento",995479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13565,5530,5512,"I1 Alojamiento",901004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13566,5530,5512,"I1 Alojamiento",377788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13567,5511,5511,"I1 Alojamiento",1515275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13602,5511,5511,"I1 Alojamiento",816327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13618,5511,5511,"I1 Alojamiento",1068128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13619,5530,5512,"I1 Alojamiento",1622297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,15789,5511,5511,"I1 Alojamiento",955340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13644,5511,5511,"I1 Alojamiento",4477486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13645,5511,5511,"I1 Alojamiento",649876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13653,5511,5511,"I1 Alojamiento",1741454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13719,5511,5511,"I1 Alojamiento",1276793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17780,5511,5511,"I1 Alojamiento",723569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17801,5511,5511,"I1 Alojamiento",114250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18943,5511,5511,"I1 Alojamiento",1993395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19578,5511,5511,"I1 Alojamiento",878407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19579,5511,5511,"I1 Alojamiento",2049407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20044,5511,5511,"I1 Alojamiento",382518,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,19582,5511,5511,"I1 Alojamiento",1342976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20048,5511,5511,"I1 Alojamiento",588960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20050,5511,5511,"I1 Alojamiento",156381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20051,5513,5513,"I1 Alojamiento",717858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20052,5511,5511,"I1 Alojamiento",315726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13739,5511,5511,"I1 Alojamiento",3947678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13740,5511,5511,"I1 Alojamiento",2778150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13768,5511,5511,"I1 Alojamiento",361450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13781,5511,5511,"I1 Alojamiento",643114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18981,5511,5511,"I1 Alojamiento",778198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19595,5511,5511,"I1 Alojamiento",1355264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,19596,5511,5511,"I1 Alojamiento",519386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13801,5530,5512,"I1 Alojamiento",706585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13802,5530,5512,"I1 Alojamiento",3041225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13803,5511,5511,"I1 Alojamiento",734090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13804,5511,5511,"I1 Alojamiento",2241339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13805,5511,5511,"I1 Alojamiento",2376766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13808,5511,5511,"I1 Alojamiento",2741953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13809,5511,5511,"I1 Alojamiento",13283882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13812,5511,5511,"I1 Alojamiento",3660200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13814,5511,5511,"I1 Alojamiento",1785479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13815,5511,5511,"I1 Alojamiento",3551934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13818,5511,5511,"I1 Alojamiento",2214476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13822,5530,5512,"I1 Alojamiento",227101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,13824,5530,5512,"I1 Alojamiento",1380502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14112,5511,5511,"I1 Alojamiento",946453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14120,5519,5519,"I1 Alojamiento",1630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14132,5511,5511,"I1 Alojamiento",538448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14176,5511,5511,"I1 Alojamiento",4201492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14201,5511,5511,"I1 Alojamiento",1129398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14209,5511,5511,"I1 Alojamiento",992906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14276,5530,5512,"I1 Alojamiento",2752839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14299,5511,5511,"I1 Alojamiento",1038364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14301,5511,5511,"I1 Alojamiento",2883991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14302,5511,5511,"I1 Alojamiento",1443594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14303,5511,5511,"I1 Alojamiento",2236316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14305,5511,5511,"I1 Alojamiento",1924257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14307,5511,5511,"I1 Alojamiento",4962676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14308,5511,5511,"I1 Alojamiento",1484733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14310,5511,5511,"I1 Alojamiento",1476796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14311,5513,5513,"I1 Alojamiento",773428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14312,5511,5511,"I1 Alojamiento",333882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14314,5511,5511,"I1 Alojamiento",2894828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14315,5511,5511,"I1 Alojamiento",654619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14316,5511,5511,"I1 Alojamiento",359412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14317,5511,5511,"I1 Alojamiento",1389483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14318,5511,5511,"I1 Alojamiento",3367968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14323,5511,5511,"I1 Alojamiento",2185779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14338,5511,5511,"I1 Alojamiento",1343184,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14397,5511,5511,"I1 Alojamiento",1503126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14398,5530,5512,"I1 Alojamiento",712013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14399,5590,5519,"I1 Alojamiento",4463891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19607,5511,5511,"I1 Alojamiento",577725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14422,5511,5511,"I1 Alojamiento",1239658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17827,5511,5511,"I1 Alojamiento",953786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17828,5511,5511,"I1 Alojamiento",1363304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17852,5511,5511,"I1 Alojamiento",1256391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,17853,5511,5511,"I1 Alojamiento",1739207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18996,5511,5511,"I1 Alojamiento",1338974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,18999,5511,5511,"I1 Alojamiento",1575242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19628,5511,5511,"I1 Alojamiento",1022424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19027,5530,5512,"I1 Alojamiento",3531532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19631,5511,5511,"I1 Alojamiento",370360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19632,5511,5511,"I1 Alojamiento",1315343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20097,5511,5511,"I1 Alojamiento",1090241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20098,5511,5511,"I1 Alojamiento",383007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19633,5511,5511,"I1 Alojamiento",302547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20099,5511,5511,"I1 Alojamiento",637451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19634,5511,5511,"I1 Alojamiento",854275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19635,5511,5511,"I1 Alojamiento",682300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020,19636,5511,5511,"I1 Alojamiento",798778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19637,5511,5511,"I1 Alojamiento",813136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19640,5511,5511,"I1 Alojamiento",780753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19643,5511,5511,"I1 Alojamiento",426256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19644,5511,5511,"I1 Alojamiento",1718546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19645,5511,5511,"I1 Alojamiento",931052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19646,5511,5511,"I1 Alojamiento",380560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20101,5511,5511,"I1 Alojamiento",725172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20113,5511,5511,"I1 Alojamiento",1358462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20115,5511,5511,"I1 Alojamiento",416329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20116,5511,5511,"I1 Alojamiento",810957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14438,5511,5511,"I1 Alojamiento",1422333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14442,5511,5511,"I1 Alojamiento",3986720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14477,5511,5511,"I1 Alojamiento",1074612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14492,5530,5512,"I1 Alojamiento",853702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14499,5511,5511,"I1 Alojamiento",466079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19657,5511,5511,"I1 Alojamiento",1206924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19658,5511,5511,"I1 Alojamiento",756195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14524,5511,5511,"I1 Alojamiento",944993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14525,5511,5511,"I1 Alojamiento",10607588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14526,5511,5511,"I1 Alojamiento",4974720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14554,5511,5511,"I1 Alojamiento",663025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14555,5514,5519,"I1 Alojamiento",291184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14562,5511,5511,"I1 Alojamiento",2260555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19662,5511,5511,"I1 Alojamiento",1150956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19663,5511,5511,"I1 Alojamiento",433731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,19664,5514,5519,"I1 Alojamiento",575775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,20152,5511,5511,"I1 Alojamiento",4294243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14565,5511,5511,"I1 Alojamiento",20584710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14569,5511,5511,"I1 Alojamiento",8243233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14572,5511,5511,"I1 Alojamiento",36371201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14573,5511,5511,"I1 Alojamiento",9512989,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14574,5511,5511,"I1 Alojamiento",12017100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14643,5511,5511,"I1 Alojamiento",2653657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14655,5511,5511,"I1 Alojamiento",736885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14657,5511,5511,"I1 Alojamiento",1377953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14658,5511,5511,"I1 Alojamiento",1061961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14664,5530,5512,"I1 Alojamiento",1184647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14668,5530,5512,"I1 Alojamiento",835510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14672,5511,5511,"I1 Alojamiento",644767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14684,5511,5511,"I1 Alojamiento",357999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14685,5511,5511,"I1 Alojamiento",406459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,14689,5511,5511,"I1 Alojamiento",347741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
